Te_K,Tc_K,superheat_K,subcool_K,h1,h2s,h2,h3,Qe,Wc,COP,P1,P3
279.8166667,316.4833333,0,0,402441.6069,425232.1541,432829.0031,261416.2437,141025.3632,30387.39628,4.640916316,370373.7147,1110566.227
279.8166667,316.4833333,0,2.5,402441.6069,425232.1541,432829.0031,257655.3748,144786.232,30387.39628,4.764680419,370373.7147,1110566.227
279.8166667,316.4833333,0,5,402441.6069,425232.1541,432829.0031,253927.8267,148513.7802,30387.39628,4.887347993,370373.7147,1110566.227
279.8166667,316.4833333,0,7.5,402441.6069,425232.1541,432829.0031,250231.8837,152209.7232,30387.39628,5.008975491,370373.7147,1110566.227
279.8166667,316.4833333,0,10,402441.6069,425232.1541,432829.0031,246565.9826,155875.6242,30387.39628,5.129614357,370373.7147,1110566.227
279.8166667,316.4833333,2.5,0,403851.8469,424859.4777,431862.0213,261416.2437,142435.6032,28010.17442,5.08513803,403190.1936,1110566.227
279.8166667,316.4833333,2.5,2.5,403851.8469,424859.4777,431862.0213,257655.3748,146196.472,28010.17442,5.219405985,403190.1936,1110566.227
279.8166667,316.4833333,2.5,5,403851.8469,424859.4777,431862.0213,253927.8267,149924.0202,28010.17442,5.352484349,403190.1936,1110566.227
279.8166667,316.4833333,2.5,7.5,403851.8469,424859.4777,431862.0213,250231.8837,153619.9632,28010.17442,5.484434366,403190.1936,1110566.227
279.8166667,316.4833333,2.5,10,403851.8469,424859.4777,431862.0213,246565.9826,157285.8642,28010.17442,5.615311846,403190.1936,1110566.227
279.8166667,316.4833333,5,0,405244.721,424505.8609,430926.2409,261416.2437,143828.4773,25681.5199,5.600465933,438180.0612,1110566.227
279.8166667,316.4833333,5,2.5,405244.721,424505.8609,430926.2409,257655.3748,147589.3461,25681.5199,5.746908545,438180.0612,1110566.227
279.8166667,316.4833333,5,5,405244.721,424505.8609,430926.2409,253927.8267,151316.8943,25681.5199,5.8920537,438180.0612,1110566.227
279.8166667,316.9,0,0,402441.6069,425458.6906,433131.0518,262046.4246,140395.1822,30689.44499,4.574705808,370373.7147,1122755.083
279.8166667,316.9,0,2.5,402441.6069,425458.6906,433131.0518,258279.8236,144161.7832,30689.44499,4.69743859,370373.7147,1122755.083
279.8166667,316.9,0,5,402441.6069,425458.6906,433131.0518,254546.8455,147894.7613,30689.44499,4.819075788,370373.7147,1122755.083
279.8166667,316.9,0,7.5,402441.6069,425458.6906,433131.0518,250845.7474,151595.8594,30689.44499,4.939674192,370373.7147,1122755.083
279.8166667,316.9,0,10,402441.6069,425458.6906,433131.0518,247174.9421,155266.6647,30689.44499,5.059285522,370373.7147,1122755.083
279.8166667,316.9,2.5,0,403851.8469,425085.4874,432163.3676,262046.4246,141805.4223,28311.52071,5.008753282,403190.1936,1122755.083
279.8166667,316.9,2.5,2.5,403851.8469,425085.4874,432163.3676,258279.8236,145572.0232,28311.52071,5.141794563,403190.1936,1122755.083
279.8166667,316.9,2.5,5,403851.8469,425085.4874,432163.3676,254546.8455,149305.0013,28311.52071,5.273648239,403190.1936,1122755.083
279.8166667,316.9,2.5,7.5,403851.8469,425085.4874,432163.3676,250845.7474,153006.0994,28311.52071,5.404375873,403190.1936,1122755.083
279.8166667,316.9,2.5,10,403851.8469,425085.4874,432163.3676,247174.9421,156676.9048,28311.52071,5.534033526,403190.1936,1122755.083
279.8166667,316.9,5,0,405244.721,424731.3697,431226.9193,262046.4246,143198.2964,25982.19834,5.511400324,438180.0612,1122755.083
279.8166667,316.9,5,2.5,405244.721,424731.3697,431226.9193,258279.8236,146964.8973,25982.19834,5.65636885,438180.0612,1122755.083
279.8166667,316.9,5,5,405244.721,424731.3697,431226.9193,254546.8455,150697.8754,25982.19834,5.800043301,438180.0612,1122755.083
279.8166667,316.9,5,7.5,405244.721,424731.3697,431226.9193,250845.7474,154398.9735,25982.19834,5.942490758,438180.0612,1122755.083
279.8166667,317.3166667,0,0,402441.6069,425684.5257,433432.1653,262677.5924,139764.0144,30990.55843,4.509890158,370373.7147,1135044.006
279.8166667,317.3166667,0,2.5,402441.6069,425684.5257,433432.1653,258905.206,143536.4009,30990.55843,4.631617116,370373.7147,1135044.006
279.8166667,317.3166667,0,5,402441.6069,425684.5257,433432.1653,255166.7496,147274.8572,30990.55843,4.752249223,370373.7147,1135044.006
279.8166667,317.3166667,0,7.5,402441.6069,425684.5257,433432.1653,251460.4524,150981.1545,30990.55843,4.871843623,370373.7147,1135044.006
279.8166667,317.3166667,0,10,402441.6069,425684.5257,433432.1653,247784.7025,154656.9044,30990.55843,4.990452325,370373.7147,1135044.006
279.8166667,317.3166667,2.5,0,403851.8469,425310.7956,432463.7785,262677.5924,141174.2545,28611.93163,4.934104285,403190.1936,1135044.006
279.8166667,317.3166667,2.5,2.5,403851.8469,425310.7956,432463.7785,258905.206,144946.6409,28611.93163,5.065950904,403190.1936,1135044.006
279.8166667,317.3166667,2.5,5,403851.8469,425310.7956,432463.7785,255166.7496,148685.0972,28611.93163,5.19661165,403190.1936,1135044.006
279.8166667,317.3166667,2.5,7.5,403851.8469,425310.7956,432463.7785,251460.4524,152391.3945,28611.93163,5.326148422,403190.1936,1135044.006
279.8166667,317.3166667,2.5,10,403851.8469,425310.7956,432463.7785,247784.7025,156067.1444,28611.93163,5.45461755,403190.1936,1135044.006
279.8166667,317.3166667,5,0,405244.721,424956.177,431526.6623,262677.5924,142567.1286,26281.94134,5.424528071,438180.0612,1135044.006
279.8166667,317.3166667,5,2.5,405244.721,424956.177,431526.6623,258905.206,146339.515,26281.94134,5.568063375,438180.0612,1135044.006
279.8166667,317.3166667,5,5,405244.721,424956.177,431526.6623,255166.7496,150077.9713,26281.94134,5.710307674,438180.0612,1135044.006
279.8166667,317.3166667,5,7.5,405244.721,424956.177,431526.6623,251460.4524,153784.2686,26281.94134,5.851328355,438180.0612,1135044.006
279.8166667,317.3166667,5,10,405244.721,424956.177,431526.6623,247784.7025,157460.0185,26281.94134,5.991186742,438180.0612,1135044.006
279.8166667,317.3166667,7.5,0,406619.1842,424618.7255,430618.5726,262677.5924,143941.5917,23999.38848,5.997719146,475435.6546,1135044.006
279.8166667,317.7333333,0,0,402441.6069,425909.6603,433732.3448,263309.7565,139131.8503,31290.73791,4.446422795,370373.7147,1147433.542
279.8166667,317.7333333,0,2.5,402441.6069,425909.6603,433732.3448,259531.5304,142910.0764,31290.73791,4.567168624,370373.7147,1147433.542
279.8166667,317.7333333,0,5,402441.6069,425909.6603,433732.3448,255787.5467,146654.0602,31290.73791,4.686820124,370373.7147,1147433.542
279.8166667,317.7333333,0,7.5,402441.6069,425909.6603,433732.3448,252076.0055,150365.6013,31290.73791,4.805434813,370373.7147,1147433.542
279.8166667,317.7333333,0,10,402441.6069,425909.6603,433732.3448,248395.2702,154046.3367,31290.73791,4.923065,370373.7147,1147433.542
279.8166667,317.7333333,2.5,0,403851.8469,425535.4032,432763.2554,263309.7565,140542.0903,28911.4085,4.861129139,403190.1936,1147433.542
279.8166667,317.7333333,2.5,2.5,403851.8469,425535.4032,432763.2554,259531.5304,144320.3164,28911.4085,4.991812018,403190.1936,1147433.542
279.8166667,317.7333333,2.5,5,403851.8469,425535.4032,432763.2554,255787.5467,148064.3002,28911.4085,5.121310508,403190.1936,1147433.542
279.8166667,317.7333333,2.5,7.5,403851.8469,425535.4032,432763.2554,252076.0055,151775.8413,28911.4085,5.24968686,403190.1936,1147433.542
279.8166667,317.7333333,2.5,10,403851.8469,425535.4032,432763.2554,248395.2702,155456.5767,28911.4085,5.376997687,403190.1936,1147433.542
279.8166667,317.7333333,5,0,405244.721,425180.2836,431825.4712,263309.7565,141934.9644,26580.7502,5.339765183,438180.0612,1147433.542
279.8166667,317.7333333,5,2.5,405244.721,425180.2836,431825.4712,259531.5304,145713.1905,26580.7502,5.481906622,438180.0612,1147433.542
279.8166667,317.7333333,5,5,405244.721,425180.2836,431825.4712,255787.5467,149457.1743,26580.7502,5.622759823,438180.0612,1147433.542
279.8166667,317.7333333,5,7.5,405244.721,425180.2836,431825.4712,252076.0055,153168.7154,26580.7502,5.762392494,438180.0612,1147433.542
279.8166667,317.7333333,5,10,405244.721,425180.2836,431825.4712,248395.2702,156849.4508,26580.7502,5.900866213,438180.0612,1147433.542
279.8166667,317.7333333,7.5,0,406619.1842,424842.3545,430916.7446,263309.7565,143309.4276,24297.56044,5.898099441,475435.6546,1147433.542
279.8166667,318.15,0,0,402441.6069,426134.0954,434031.5916,263942.9265,138498.6803,31589.98478,4.384259166,370373.7147,1159924.238
279.8166667,318.15,0,2.5,402441.6069,426134.0954,434031.5916,260158.8056,142282.8012,31589.98478,4.504047793,370373.7147,1159924.238
279.8166667,318.15,0,5,402441.6069,426134.0954,434031.5916,256409.2446,146032.3623,31589.98478,4.622742408,370373.7147,1159924.238
279.8166667,318.15,0,7.5,402441.6069,426134.0954,434031.5916,252692.4141,149749.1928,31589.98478,4.740400915,370373.7147,1159924.238
279.8166667,318.15,0,10,402441.6069,426134.0954,434031.5916,249006.6519,153434.955,31589.98478,4.857075939,370373.7147,1159924.238
279.8166667,318.15,2.5,0,403851.8469,425759.3114,433061.7995,263942.9265,139908.9203,29209.95266,4.789768814,403190.1936,1159924.238
279.8166667,318.15,2.5,2.5,403851.8469,425759.3114,433061.7995,260158.8056,143693.0412,29209.95266,4.91931784,403190.1936,1159924.238
279.8166667,318.15,2.5,5,403851.8469,425759.3114,433061.7995,256409.2446,147442.6023,29209.95266,5.047683713,403190.1936,1159924.238
279.8166667,318.15,2.5,7.5,403851.8469,425759.3114,433061.7995,252692.4141,151159.4328,29209.95266,5.174929057,403190.1936,1159924.238
279.8166667,318.15,2.5,10,403851.8469,425759.3114,433061.7995,249006.6519,154845.195,29209.95266,5.301110783,403190.1936,1159924.238
279.8166667,318.15,5,0,405244.721,425403.6906,432123.3472,263942.9265,141301.7944,26878.62623,5.257031859,438180.0612,1159924.238
279.8166667,318.15,5,2.5,405244.721,425403.6906,432123.3472,260158.8056,145085.9153,26878.62623,5.397817362,438180.0612,1159924.238
279.8166667,318.15,5,5,405244.721,425403.6906,432123.3472,256409.2446,148835.4764,26878.62623,5.537317091,438180.0612,1159924.238
279.8166667,318.15,5,7.5,405244.721,425403.6906,432123.3472,252692.4141,152552.3069,26878.62623,5.675599101,438180.0612,1159924.238
279.8166667,318.15,5,10,405244.721,425403.6906,432123.3472,249006.6519,156238.0691,26878.62623,5.81272524,438180.0612,1159924.238
279.8166667,318.15,7.5,0,406619.1842,425065.2838,431213.9836,263942.9265,142676.2576,24594.79946,5.80107424,475435.6546,1159924.238
279.8166667,318.15,7.5,2.5,406619.1842,425065.2838,431213.9836,260158.8056,146460.3785,24594.79946,5.954932819,475435.6546,1159924.238
280.2333333,310.2333333,0,0,402677.8101,421687.0916,428023.5187,252076.0055,150601.8046,25345.7086,5.941905472,375696.0699,939376.7559
280.2333333,310.65,0,0,402677.8101,421924.1772,428339.6329,252692.4141,149985.396,25661.82279,5.844689884,375696.0699,950128.6888
280.2333333,310.65,0,2.5,402677.8101,421924.1772,428339.6329,249006.6519,153671.1583,25661.82279,5.988318117,375696.0699,950128.6888
280.2333333,311.0666667,0,0,402677.8101,422160.5469,428654.7925,253309.6853,149368.1248,25976.98238,5.750018328,375696.0699,960972.7451
280.2333333,311.0666667,0,2.5,402677.8101,422160.5469,428654.7925,249618.8541,153058.9561,25976.98238,5.892099159,375696.0699,960972.7451
280.2333333,311.4833333,0,0,402677.8101,422396.2016,428968.9988,253927.8267,148749.9835,26291.18865,5.657788451,375696.0699,971909.4416
280.2333333,311.4833333,0,2.5,402677.8101,422396.2016,428968.9988,250231.8837,152445.9265,26291.18865,5.7983657,375696.0699,971909.4416
280.2333333,311.4833333,0,5,402677.8101,422396.2016,428968.9988,246565.9826,156111.8275,26291.18865,5.937800287,375696.0699,971909.4416
280.2333333,311.9,0,0,402677.8101,422631.1423,429282.253,254546.8455,148130.9646,26604.44284,5.567903283,375696.0699,982939.2965
280.2333333,311.9,0,2.5,402677.8101,422631.1423,429282.253,250845.7474,151832.0627,26604.44284,5.707019073,375696.0699,982939.2965
280.2333333,311.9,0,5,402677.8101,422631.1423,429282.253,247174.9421,155502.868,26604.44284,5.844996228,375696.0699,982939.2965
280.2333333,311.9,0,7.5,402677.8101,422631.1423,429282.253,243532.9786,159144.8316,26604.44284,5.981889285,375696.0699,982939.2965
280.2333333,312.3166667,0,0,402677.8101,422865.3698,429594.5564,255166.7496,147511.0605,26916.74621,5.480270882,375696.0699,994062.83
280.2333333,312.3166667,0,2.5,402677.8101,422865.3698,429594.5564,251460.4524,151217.3578,26916.74621,5.617965729,375696.0699,994062.83
280.2333333,312.3166667,0,5,402677.8101,422865.3698,429594.5564,247784.7025,154893.1077,26916.74621,5.754525694,375696.0699,994062.83
280.2333333,312.3166667,0,7.5,402677.8101,422865.3698,429594.5564,244138.0275,158539.7827,26916.74621,5.890005479,375696.0699,994062.83
280.2333333,312.7333333,0,0,402677.8101,423098.8852,429905.9102,255787.5467,146890.2635,27228.10004,5.394804016,375696.0699,1005280.564
280.2333333,312.7333333,0,2.5,402677.8101,423098.8852,429905.9102,252076.0055,150601.8046,27228.10004,5.531116911,375696.0699,1005280.564
280.2333333,312.7333333,0,5,402677.8101,423098.8852,429905.9102,248395.2702,154282.5399,27228.10004,5.666298408,375696.0699,1005280.564
280.2333333,312.7333333,0,7.5,402677.8101,423098.8852,429905.9102,244743.8463,157933.9639,27228.10004,5.800403393,375696.0699,1005280.564
280.2333333,312.7333333,0,10,402677.8101,423098.8852,429905.9102,241120.3644,161557.4458,27228.10004,5.933482156,375696.0699,1005280.564
280.2333333,312.7333333,2.5,0,404085.226,422734.2203,428950.5517,255787.5467,148297.6793,24865.32568,5.96403527,408868.434,1005280.564
280.2333333,313.15,0,0,402677.8101,423331.6894,430216.3158,256409.2446,146268.5656,27538.5056,5.311419861,375696.0699,1016593.022
280.2333333,313.15,0,2.5,402677.8101,423331.6894,430216.3158,252692.4141,149985.396,27538.5056,5.446388348,375696.0699,1016593.022
280.2333333,313.15,0,5,402677.8101,423331.6894,430216.3158,249006.6519,153671.1583,27538.5056,5.580228663,375696.0699,1016593.022
280.2333333,313.15,0,7.5,402677.8101,423331.6894,430216.3158,245350.4409,157327.3692,27538.5056,5.712995885,375696.0699,1016593.022
280.2333333,313.15,0,10,402677.8101,423331.6894,430216.3158,241722.3923,160955.4178,27538.5056,5.844740458,375696.0699,1016593.022
280.2333333,313.15,2.5,0,404085.226,422966.5023,429260.2611,256409.2446,147675.9815,25175.03504,5.865969251,408868.434,1016593.022
280.2333333,313.5666667,0,0,402677.8101,423563.7833,430525.7743,257031.8512,145645.9589,27847.96416,5.230039728,375696.0699,1028000.73
280.2333333,313.5666667,0,2.5,402677.8101,423563.7833,430525.7743,253309.6853,149368.1248,27847.96416,5.363699979,375696.0699,1028000.73
280.2333333,313.5666667,0,5,402677.8101,423563.7833,430525.7743,249618.8541,153058.9561,27847.96416,5.496235026,375696.0699,1028000.73
280.2333333,313.5666667,0,7.5,402677.8101,423563.7833,430525.7743,245957.8177,156719.9925,27847.96416,5.627700163,375696.0699,1028000.73
280.2333333,313.5666667,0,10,402677.8101,423563.7833,430525.7743,242325.1668,160352.6433,27847.96416,5.758145995,375696.0699,1028000.73
280.2333333,313.5666667,2.5,0,404085.226,423198.0741,429569.0235,257031.8512,147053.3748,25483.79743,5.770465535,408868.434,1028000.73
280.2333333,313.5666667,2.5,2.5,404085.226,423198.0741,429569.0235,253309.6853,150775.5407,25483.79743,5.916525631,408868.434,1028000.73
280.2333333,313.9833333,0,0,402677.8101,423795.1679,430834.2872,257655.3748,145022.4353,28156.47701,5.150588806,375696.0699,1039504.215
280.2333333,313.9833333,0,2.5,402677.8101,423795.1679,430834.2872,253927.8267,148749.9835,28156.47701,5.282975688,375696.0699,1039504.215
280.2333333,313.9833333,0,5,402677.8101,423795.1679,430834.2872,250231.8837,152445.9265,28156.47701,5.414240085,375696.0699,1039504.215
280.2333333,313.9833333,0,7.5,402677.8101,423795.1679,430834.2872,246565.9826,156111.8275,28156.47701,5.544437518,375696.0699,1039504.215
280.2333333,313.9833333,0,10,402677.8101,423795.1679,430834.2872,242928.6937,159749.1165,28156.47701,5.673618771,375696.0699,1039504.215
280.2333333,313.9833333,2.5,0,404085.226,423428.9366,429876.8401,257655.3748,146429.8512,25791.61411,5.677420984,408868.434,1039504.215
280.2333333,313.9833333,2.5,2.5,404085.226,423428.9366,429876.8401,253927.8267,150157.3994,25791.61411,5.821946572,408868.434,1039504.215
280.2333333,313.9833333,2.5,5,404085.226,423428.9366,429876.8401,250231.8837,153853.3424,25791.61411,5.965246754,408868.434,1039504.215
280.2333333,314.4,0,0,402677.8101,424025.8442,431141.8556,258279.8236,144397.9865,28464.04542,5.072995927,375696.0699,1051104.007
280.2333333,314.4,0,2.5,402677.8101,424025.8442,431141.8556,254546.8455,148130.9646,28464.04542,5.204143065,375696.0699,1051104.007
280.2333333,314.4,0,5,402677.8101,424025.8442,431141.8556,250845.7474,151832.0627,28464.04542,5.334170194,375696.0699,1051104.007
280.2333333,314.4,0,7.5,402677.8101,424025.8442,431141.8556,247174.9421,155502.868,28464.04542,5.463133076,375696.0699,1051104.007
280.2333333,314.4,0,10,402677.8101,424025.8442,431141.8556,243532.9786,159144.8316,28464.04542,5.591082686,375696.0699,1051104.007
280.2333333,314.4,2.5,0,404085.226,423659.0908,430183.7124,258279.8236,145805.4024,26098.48636,5.586737882,408868.434,1051104.007
280.2333333,314.4,2.5,2.5,404085.226,423659.0908,430183.7124,254546.8455,149538.3805,26098.48636,5.729772157,408868.434,1051104.007
280.2333333,314.4,2.5,5,404085.226,423659.0908,430183.7124,250845.7474,153239.4786,26098.48636,5.871584906,408868.434,1051104.007
280.2333333,314.8166667,0,0,402677.8101,424255.8132,431448.4808,258905.206,143772.6042,28770.6707,4.997193346,375696.0699,1062800.637
280.2333333,314.8166667,0,2.5,402677.8101,424255.8132,431448.4808,255166.7496,147511.0605,28770.6707,5.127133185,375696.0699,1062800.637
280.2333333,314.8166667,0,5,402677.8101,424255.8132,431448.4808,251460.4524,151217.3578,28770.6707,5.255955252,375696.0699,1062800.637
280.2333333,314.8166667,0,7.5,402677.8101,424255.8132,431448.4808,247784.7025,154893.1077,28770.6707,5.383715565,375696.0699,1062800.637
280.2333333,314.8166667,0,10,402677.8101,424255.8132,431448.4808,244138.0275,158539.7827,28770.6707,5.510465304,375696.0699,1062800.637
280.2333333,314.8166667,2.5,0,404085.226,423888.5376,430489.6415,258905.206,145180.02,26404.41545,5.498323579,408868.434,1062800.637
280.2333333,314.8166667,2.5,2.5,404085.226,423888.5376,430489.6415,255166.7496,148918.4764,26404.41545,5.639908093,408868.434,1062800.637
280.2333333,314.8166667,2.5,5,404085.226,423888.5376,430489.6415,251460.4524,152624.7736,26404.41545,5.780274664,408868.434,1062800.637
280.2333333,314.8166667,2.5,7.5,404085.226,423888.5376,430489.6415,247784.7025,156300.5236,26404.41545,5.919484332,408868.434,1062800.637
280.2333333,315.2333333,0,0,402677.8101,424485.0757,431754.1643,259531.5304,143146.2797,29076.35413,4.923116533,375696.0699,1074594.637
280.2333333,315.2333333,0,2.5,402677.8101,424485.0757,431754.1643,255787.5467,146890.2635,29076.35413,5.051880398,375696.0699,1074594.637
280.2333333,315.2333333,0,5,402677.8101,424485.0757,431754.1643,252076.0055,150601.8046,29076.35413,5.17952849,375696.0699,1074594.637
280.2333333,315.2333333,0,7.5,402677.8101,424485.0757,431754.1643,248395.2702,154282.5399,29076.35413,5.306117104,375696.0699,1074594.637
280.2333333,315.2333333,0,10,402677.8101,424485.0757,431754.1643,244743.8463,157933.9639,29076.35413,5.431697633,375696.0699,1074594.637
280.2333333,315.2333333,2.5,0,404085.226,424117.278,430794.6287,259531.5304,144553.6956,26709.40267,5.412090169,408868.434,1074594.637
280.2333333,315.2333333,2.5,2.5,404085.226,424117.278,430794.6287,255787.5467,148297.6793,26709.40267,5.552264915,408868.434,1074594.637
280.2333333,315.2333333,2.5,5,404085.226,424117.278,430794.6287,252076.0055,152009.2205,26709.40267,5.691225011,408868.434,1074594.637
280.2333333,315.2333333,2.5,7.5,404085.226,424117.278,430794.6287,248395.2702,155689.9558,26709.40267,5.829031737,408868.434,1074594.637
280.2333333,315.2333333,2.5,10,404085.226,424117.278,430794.6287,244743.8463,159341.3798,26709.40267,5.965741045,408868.434,1074594.637
280.2333333,315.2333333,5,0,405475.1058,423768.139,429865.8168,259531.5304,145943.5754,24390.711,5.983571998,444229.4682,1074594.637
280.2333333,315.65,0,0,402677.8101,424713.6329,432058.9072,260158.8056,142519.0045,29381.09701,4.85070399,375696.0699,1086486.544
280.2333333,315.65,0,2.5,402677.8101,424713.6329,432058.9072,256409.2446,146268.5656,29381.09701,4.978322135,375696.0699,1086486.544
280.2333333,315.65,0,5,402677.8101,424713.6329,432058.9072,252692.4141,149985.396,29381.09701,5.104826276,375696.0699,1086486.544
280.2333333,315.65,0,7.5,402677.8101,424713.6329,432058.9072,249006.6519,153671.1583,29381.09701,5.230272996,375696.0699,1086486.544
280.2333333,315.65,0,10,402677.8101,424713.6329,432058.9072,245350.4409,157327.3692,29381.09701,5.354713922,375696.0699,1086486.544
280.2333333,315.65,2.5,0,404085.226,424345.313,431098.6753,260158.8056,143926.4204,27013.4493,5.32795419,408868.434,1086486.544
280.2333333,315.65,2.5,2.5,404085.226,424345.313,431098.6753,256409.2446,147675.9815,27013.4493,5.466757681,408868.434,1086486.544
280.2333333,315.65,2.5,5,404085.226,424345.313,431098.6753,252692.4141,151392.8119,27013.4493,5.604349531,408868.434,1086486.544
280.2333333,315.65,2.5,7.5,404085.226,424345.313,431098.6753,249006.6519,155078.5742,27013.4493,5.740791279,408868.434,1086486.544
280.2333333,315.65,2.5,10,404085.226,424345.313,431098.6753,245350.4409,158734.7851,27013.4493,5.876139078,408868.434,1086486.544
280.2333333,315.65,5,0,405475.1058,423995.6774,430169.2012,260158.8056,145316.3002,24694.09542,5.884657757,444229.4682,1086486.544
280.2333333,316.0666667,0,0,402677.8101,424941.4856,432362.7108,260787.0404,141890.7697,29684.90065,4.779897073,375696.0699,1098476.894
280.2333333,316.0666667,0,2.5,402677.8101,424941.4856,432362.7108,257031.8512,145645.9589,29684.90065,4.906398732,375696.0699,1098476.894
280.2333333,316.0666667,0,5,402677.8101,424941.4856,432362.7108,253309.6853,149368.1248,29684.90065,5.03178793,375696.0699,1098476.894
280.2333333,316.0666667,0,7.5,402677.8101,424941.4856,432362.7108,249618.8541,153058.9561,29684.90065,5.156121553,375696.0699,1098476.894
280.2333333,316.0666667,0,10,402677.8101,424941.4856,432362.7108,245957.8177,156719.9925,29684.90065,5.279451473,375696.0699,1098476.894
280.2333333,316.0666667,2.5,0,404085.226,424572.6435,431401.7827,260787.0404,143298.1856,27316.55665,5.245836343,408868.434,1098476.894
280.2333333,316.0666667,2.5,2.5,404085.226,424572.6435,431401.7827,257031.8512,147053.3748,27316.55665,5.383305689,408868.434,1098476.894
280.2333333,316.0666667,2.5,5,404085.226,424572.6435,431401.7827,253309.6853,150775.5407,27316.55665,5.519566124,408868.434,1098476.894
280.2333333,316.0666667,2.5,7.5,404085.226,424572.6435,431401.7827,249618.8541,154466.3719,27316.55665,5.654679465,408868.434,1098476.894
280.2333333,316.0666667,2.5,10,404085.226,424572.6435,431401.7827,245957.8177,158127.4084,27316.55665,5.788702082,408868.434,1098476.894
280.2333333,316.0666667,5,0,405475.1058,424222.5112,430471.6463,260787.0404,144688.0654,24996.54049,5.788323606,444229.4682,1098476.894
280.2333333,316.0666667,5,2.5,405475.1058,424222.5112,430471.6463,257031.8512,148443.2546,24996.54049,5.938551962,444229.4682,1098476.894
280.2333333,316.4833333,0,0,402677.8101,425168.6349,432665.5765,261416.2437,141261.5665,29987.76636,4.710639824,375696.0699,1110566.227
280.2333333,316.4833333,0,2.5,402677.8101,425168.6349,432665.5765,257655.3748,145022.4353,29987.76636,4.836053261,375696.0699,1110566.227
280.2333333,316.4833333,0,5,402677.8101,425168.6349,432665.5765,253927.8267,148749.9835,29987.76636,4.960355556,375696.0699,1110566.227
280.2333333,316.4833333,0,7.5,402677.8101,425168.6349,432665.5765,250231.8837,152445.9265,29987.76636,5.083603915,375696.0699,1110566.227
280.2333333,316.4833333,0,10,402677.8101,425168.6349,432665.5765,246565.9826,156111.8275,29987.76636,5.205850466,375696.0699,1110566.227
280.2333333,316.4833333,2.5,0,404085.226,424799.2705,431703.952,261416.2437,142668.9823,27618.726,5.165661237,408868.434,1110566.227
280.2333333,316.4833333,2.5,2.5,404085.226,424799.2705,431703.952,257655.3748,146429.8512,27618.726,5.301832213,408868.434,1110566.227
280.2333333,316.4833333,2.5,5,404085.226,424799.2705,431703.952,253927.8267,150157.3994,27618.726,5.436796736,408868.434,1110566.227
280.2333333,316.4833333,2.5,7.5,404085.226,424799.2705,431703.952,250231.8837,153853.3424,27618.726,5.570616919,408868.434,1110566.227
280.2333333,316.4833333,2.5,10,404085.226,424799.2705,431703.952,246565.9826,157519.2434,27618.726,5.703349364,408868.434,1110566.227
280.2333333,316.4833333,5,0,405475.1058,424448.6414,430773.1533,261416.2437,144058.8621,25298.04751,5.694465632,444229.4682,1110566.227
280.2333333,316.4833333,5,2.5,405475.1058,424448.6414,430773.1533,257655.3748,147819.7309,25298.04751,5.843128048,444229.4682,1110566.227
280.2333333,316.4833333,5,5,405475.1058,424448.6414,430773.1533,253927.8267,151547.2791,25298.04751,5.990473339,444229.4682,1110566.227
280.2333333,316.9,0,0,402677.8101,425395.0817,432967.5056,262046.4246,140631.3855,30289.69546,4.642878821,375696.0699,1122755.083
280.2333333,316.9,0,2.5,402677.8101,425395.0817,432967.5056,258279.8236,144397.9865,30289.69546,4.767231375,375696.0699,1122755.083
280.2333333,316.9,0,5,402677.8101,425395.0817,432967.5056,254546.8455,148130.9646,30289.69546,4.890473884,375696.0699,1122755.083
280.2333333,316.9,0,7.5,402677.8101,425395.0817,432967.5056,250845.7474,151832.0627,30289.69546,5.012663891,375696.0699,1122755.083
280.2333333,316.9,0,10,402677.8101,425395.0817,432967.5056,247174.9421,155502.868,30289.69546,5.133853797,375696.0699,1122755.083
280.2333333,316.9,2.5,0,404085.226,425025.195,432005.1847,262046.4246,142038.8014,27919.95867,5.087357152,408868.434,1122755.083
280.2333333,316.9,2.5,2.5,404085.226,425025.195,432005.1847,258279.8236,145805.4024,27919.95867,5.222264263,408868.434,1122755.083
280.2333333,316.9,2.5,5,404085.226,425025.195,432005.1847,254546.8455,149538.3805,27919.95867,5.355967114,408868.434,1122755.083
280.2333333,316.9,2.5,7.5,404085.226,425025.195,432005.1847,250845.7474,153239.4786,27919.95867,5.488528131,408868.434,1122755.083
280.2333333,316.9,2.5,10,404085.226,425025.195,432005.1847,247174.9421,156910.2839,27919.95867,5.620004161,408868.434,1122755.083
280.2333333,316.9,5,0,405475.1058,424674.0691,431073.7236,262046.4246,143428.6812,25598.61777,5.602985383,444229.4682,1122755.083
280.2333333,316.9,5,2.5,405475.1058,424674.0691,431073.7236,258279.8236,147195.2822,25598.61777,5.750126179,444229.4682,1122755.083
280.2333333,316.9,5,5,405475.1058,424674.0691,431073.7236,254546.8455,150928.2602,25598.61777,5.895953509,444229.4682,1122755.083
280.2333333,317.3166667,0,0,402677.8101,425620.8271,433268.4994,262677.5924,140000.2177,30590.68926,4.576563037,375696.0699,1135044.006
280.2333333,317.3166667,0,2.5,402677.8101,425620.8271,433268.4994,258905.206,143772.6042,30590.68926,4.699881161,375696.0699,1135044.006
280.2333333,317.3166667,0,5,402677.8101,425620.8271,433268.4994,255166.7496,147511.0605,30590.68926,4.822090122,375696.0699,1135044.006
